Time,1,2,3,4
2021-05-16 08:43:36,0.0,50.0,0.0,0.0
2021-05-16 08:43:41,5.6,0.4,0.8,39.6
2021-05-16 08:43:46,3.4,49.7,13.9,26.2
2021-05-16 08:43:51,53.9,1.6,2.6,46.4
2021-05-16 08:43:56,89.6,0.4,4.8,12.0
2021-05-16 08:44:01,83.3,0.4,3.2,17.7
2021-05-16 08:44:06,98.2,0.0,4.0,2.2
2021-05-16 08:44:11,47.7,0.0,38.4,17.2
2021-05-16 08:44:16,99.2,2.8,1.8,0.6
2021-05-16 08:44:21,27.4,30.1,0.8,44.7
2021-05-16 08:44:26,0.2,2.0,0.4,99.4
2021-05-16 08:44:31,2.2,3.2,1.2,99.4
2021-05-16 08:44:36,0.4,1.6,1.4,99.6
2021-05-16 08:44:41,1.2,0.8,34.4,67.4
2021-05-16 08:44:46,0.8,0.2,31.7,67.7
2021-05-16 08:44:51,25.1,0.2,5.5,69.9
2021-05-16 08:44:56,13.8,0.2,0.0,85.9
2021-05-16 08:45:01,24.2,75.8,0.8,4.6
2021-05-16 08:45:06,0.2,12.6,0.0,87.1
2021-05-16 08:45:11,3.2,88.6,4.6,6.0
2021-05-16 08:45:16,7.3,71.6,9.1,13.4
2021-05-16 08:45:21,6.9,76.6,4.6,16.0
2021-05-16 08:45:26,69.7,25.7,4.6,3.6
2021-05-16 08:45:31,31.8,10.1,46.5,14.7
2021-05-16 08:45:36,0.0,72.2,28.8,2.2
2021-05-16 08:45:41,0.6,40.9,34.6,26.5
2021-05-16 08:45:46,1.2,2.8,2.0,97.6
2021-05-16 08:45:51,4.4,4.2,7.6,87.9
2021-05-16 08:45:56,13.3,88.4,0.0,4.2
