Time,1,2,3,4
2021-05-15 18:10:23,3.8,97.6,2.8,3.0
2021-05-15 18:10:28,2.0,98.2,3.4,3.0
2021-05-15 18:10:33,1.6,98.4,2.6,2.6
2021-05-15 18:10:38,0.4,98.8,20.6,0.0
2021-05-15 18:10:43,2.2,90.9,10.9,8.8
2021-05-15 18:10:48,3.0,96.8,4.1,4.2
2021-05-15 18:10:53,89.6,9.8,2.2,3.6
2021-05-15 18:10:58,4.4,97.6,4.7,2.0
2021-05-15 18:11:03,12.9,67.3,1.6,23.2
2021-05-15 18:11:08,2.6,99.4,2.8,0.6
2021-05-15 18:11:13,1.6,99.6,2.2,2.2
2021-05-15 18:11:18,2.4,98.4,2.0,1.6
2021-05-15 18:11:23,10.8,85.1,9.6,1.2
2021-05-15 18:11:28,93.4,2.9,3.1,2.8
2021-05-15 18:11:33,72.2,1.4,28.3,0.4
2021-05-15 18:11:38,20.6,3.0,80.7,0.8
2021-05-15 18:11:43,1.6,2.8,99.4,1.4
2021-05-15 18:11:48,2.8,2.2,98.8,0.6
2021-05-15 18:11:53,2.4,2.2,99.4,0.8
2021-05-15 18:11:58,69.1,1.0,31.5,0.4
2021-05-15 18:12:03,91.2,14.1,0.0,0.2
2021-05-15 18:12:08,40.8,42.9,0.0,23.3
2021-05-15 18:12:13,99.2,2.8,0.0,0.2
2021-05-15 18:12:18,48.3,3.8,51.4,1.8
2021-05-15 18:12:23,98.2,3.0,3.4,3.0
2021-05-15 18:12:28,99.4,0.4,2.2,1.8
2021-05-15 18:12:33,99.4,1.2,2.2,1.0
2021-05-15 18:12:38,99.2,1.2,2.8,1.8
2021-05-15 18:12:43,99.0,0.4,3.4,2.0
2021-05-15 18:12:48,99.4,0.6,3.4,2.8
2021-05-15 18:12:53,99.2,0.4,3.4,2.4
2021-05-15 18:12:58,38.7,38.2,24.7,1.6
2021-05-15 18:13:03,2.2,98.8,1.8,1.8
2021-05-15 18:13:08,0.2,68.0,34.6,8.3
2021-05-15 18:13:13,38.3,3.0,64.2,-0.0
2021-05-15 18:13:18,40.7,2.6,28.7,33.1
2021-05-15 18:13:23,2.8,3.0,0.2,99.2
2021-05-15 18:13:28,2.4,2.4,0.4,99.2
2021-05-15 18:13:33,13.3,3.2,0.6,87.0
2021-05-15 18:13:38,93.0,8.5,2.3,0.0
2021-05-15 18:13:43,99.6,3.0,2.8,0.0
2021-05-15 18:13:48,99.0,3.4,1.4,0.0
2021-05-15 18:13:53,49.1,16.9,18.7,21.7
2021-05-15 18:13:58,0.8,0.2,99.6,0.0
2021-05-15 18:14:03,0.2,0.2,79.8,20.6
2021-05-15 18:14:08,0.6,0.8,98.2,1.2
2021-05-15 18:14:13,7.2,62.0,27.7,9.8
2021-05-15 18:14:18,25.3,4.8,73.6,0.6
2021-05-15 18:14:23,34.1,6.7,12.3,52.2
2021-05-15 18:14:28,50.5,5.2,26.9,26.3
2021-05-15 18:14:33,70.9,1.2,30.2,0.0
2021-05-15 18:14:38,40.6,8.9,56.0,0.0
2021-05-15 18:14:43,11.0,41.9,58.5,1.0
2021-05-15 18:14:48,2.4,0.4,99.4,2.8
2021-05-15 18:14:53,3.4,3.0,97.6,3.0
2021-05-15 18:14:58,3.0,2.8,98.4,2.4
2021-05-15 18:15:03,3.4,3.0,98.2,3.0
2021-05-15 18:15:08,8.2,7.3,82.2,13.0
2021-05-15 18:15:13,26.3,52.7,23.7,6.0
2021-05-15 18:15:18,2.0,2.2,26.1,74.9
2021-05-15 18:15:23,0.0,5.3,88.1,9.2
2021-05-15 18:15:28,0.2,3.8,98.6,2.4
2021-05-15 18:15:33,3.6,3.6,94.4,5.1
2021-05-15 18:15:38,3.7,5.8,16.3,80.9
2021-05-15 18:15:43,3.4,-0.0,2.6,98.6
2021-05-15 18:15:48,1.4,2.6,2.8,98.2
2021-05-15 18:15:53,59.4,2.2,2.4,42.9
2021-05-15 18:15:58,32.3,5.1,56.9,12.9
2021-05-15 18:16:03,1.4,2.4,4.0,97.0
2021-05-15 18:16:08,0.0,24.2,20.2,71.8
2021-05-15 18:16:13,60.6,7.4,11.5,31.9
2021-05-15 18:16:18,45.3,2.6,54.9,3.2
2021-05-15 18:16:23,0.0,3.0,98.8,2.8
2021-05-15 18:16:28,2.2,1.8,98.4,3.4
2021-05-15 18:16:33,1.2,40.3,60.0,2.8
2021-05-15 18:16:38,3.0,67.5,32.4,2.0
2021-05-15 18:16:43,2.4,98.2,2.6,2.8
2021-05-15 18:16:48,22.6,62.0,18.8,2.6
2021-05-15 18:16:53,0.4,98.4,3.6,3.8
2021-05-15 18:16:58,1.2,98.8,2.6,3.0
2021-05-15 18:17:03,2.6,98.8,1.0,3.0
2021-05-15 18:17:08,2.0,71.1,28.8,2.4
2021-05-15 18:17:13,2.4,98.8,3.0,1.6
2021-05-15 18:17:18,2.0,70.0,1.4,34.9
2021-05-15 18:17:23,2.6,98.2,3.8,1.6
2021-05-15 18:17:28,3.4,99.0,3.4,1.2
2021-05-15 18:17:33,1.0,64.4,4.2,33.7
2021-05-15 18:17:38,0.6,55.5,3.6,44.8
2021-05-15 18:17:43,2.0,50.3,1.6,50.2
2021-05-15 18:17:48,0.6,99.0,1.8,2.8
2021-05-15 18:17:53,11.1,51.5,9.4,34.3
2021-05-15 18:17:58,99.2,3.0,2.6,0.0
2021-05-15 18:18:03,98.6,3.0,4.0,0.0
2021-05-15 18:18:08,12.0,49.5,48.5,1.9
2021-05-15 18:18:13,3.3,49.9,49.9,1.0
2021-05-15 18:18:18,0.4,89.4,10.3,0.2
2021-05-15 18:18:23,45.5,26.7,31.8,0.8
2021-05-15 18:18:28,2.2,98.8,3.8,1.6
2021-05-15 18:18:33,10.8,71.7,8.0,16.1
2021-05-15 18:18:38,3.8,8.2,3.6,92.6
2021-05-15 18:18:43,1.6,0.8,35.7,66.1
2021-05-15 18:18:48,16.3,59.3,4.5,25.4
2021-05-15 18:18:53,2.6,2.6,60.4,40.3
2021-05-15 18:18:58,3.2,3.6,98.2,2.4
2021-05-15 18:19:03,2.2,2.2,99.0,2.6
2021-05-15 18:19:08,2.2,38.7,61.6,2.6
2021-05-15 18:19:13,4.0,93.8,3.2,4.9
2021-05-15 18:19:18,1.2,6.5,25.8,70.3
2021-05-15 18:19:23,98.2,3.0,1.8,2.0
2021-05-15 18:19:28,17.9,2.0,2.6,83.2
2021-05-15 18:19:33,2.0,2.8,2.4,98.2
2021-05-15 18:19:38,2.2,3.6,15.4,85.9
2021-05-15 18:19:43,4.2,3.3,86.9,11.9
2021-05-15 18:19:49,1.8,2.4,98.8,3.0
2021-05-15 18:19:54,2.8,2.4,98.0,3.4
2021-05-15 18:19:59,1.6,2.4,98.2,2.8
2021-05-15 18:20:04,15.0,18.6,23.7,57.1
2021-05-15 18:20:09,0.6,0.0,56.2,59.5
2021-05-15 18:20:14,2.4,9.1,68.1,31.8
2021-05-15 18:20:19,14.4,4.4,70.6,18.8
2021-05-15 18:20:24,1.6,5.3,81.7,19.6
2021-05-15 18:20:29,4.5,3.0,96.4,1.0
2021-05-15 18:20:34,6.3,4.0,98.4,0.0
2021-05-15 18:20:39,7.3,3.6,95.4,0.0
2021-05-15 18:20:44,37.9,2.4,64.5,0.8
2021-05-15 18:20:49,98.6,0.8,2.6,2.4
2021-05-15 18:20:54,42.5,3.0,58.0,2.0
2021-05-15 18:20:59,71.1,5.9,26.6,0.2
2021-05-15 18:21:04,25.4,2.2,52.5,23.2
2021-05-15 18:21:09,5.7,0.8,72.8,23.8
2021-05-15 18:21:14,27.2,4.0,1.4,73.7
2021-05-15 18:21:19,2.2,1.4,1.6,98.8
2021-05-15 18:21:24,1.8,2.2,2.6,98.6
2021-05-15 18:21:29,1.4,2.2,26.8,75.0
2021-05-15 18:21:34,0.2,6.3,14.4,82.3
2021-05-15 18:21:39,1.6,3.0,16.7,83.8
2021-05-15 18:21:44,4.6,3.3,0.0,97.4
2021-05-15 18:21:49,17.0,68.2,0.2,22.2
2021-05-15 18:21:54,8.2,74.5,2.2,21.5
2021-05-15 18:21:59,3.2,34.1,1.8,66.7
2021-05-15 18:22:04,2.6,2.8,2.2,98.0
2021-05-15 18:22:09,3.4,33.7,1.8,67.1
2021-05-15 18:22:14,2.0,58.4,42.8,1.2
2021-05-15 18:22:19,2.0,1.6,98.4,2.2
2021-05-15 18:22:24,3.0,2.6,98.6,2.6
2021-05-15 18:22:29,1.4,34.2,60.3,9.1
2021-05-15 18:22:34,3.0,93.0,8.0,3.4
2021-05-15 18:22:39,1.4,99.4,3.0,2.6
2021-05-15 18:22:44,0.2,63.8,38.6,2.0
2021-05-15 18:22:49,1.4,2.4,93.1,7.6
2021-05-15 18:22:54,31.7,53.8,13.0,7.4
2021-05-15 18:22:59,71.6,26.3,5.2,3.8
2021-05-15 18:23:04,5.6,25.7,67.5,6.3
2021-05-15 18:23:09,0.2,22.8,77.6,3.9
2021-05-15 18:23:14,3.0,98.2,1.6,3.8
2021-05-15 18:23:19,22.5,79.0,0.2,4.0
2021-05-15 18:23:24,86.9,1.4,14.5,1.6
2021-05-15 18:23:29,1.8,73.7,28.0,2.2
2021-05-15 18:23:34,3.2,89.1,11.2,4.1
2021-05-15 18:23:39,0.0,5.5,12.4,85.6
2021-05-15 18:23:44,0.0,5.3,64.1,34.8
2021-05-15 18:23:49,0.8,8.9,79.0,15.0
2021-05-15 18:23:54,0.0,1.8,68.6,32.9
2021-05-15 18:23:59,2.2,81.3,15.5,19.3
2021-05-15 18:24:04,34.3,4.0,46.9,25.3
2021-05-15 18:24:09,2.1,-0.0,97.6,0.2
2021-05-15 18:24:14,98.8,0.6,3.0,4.8
2021-05-15 18:24:19,86.9,1.0,14.9,2.8
2021-05-15 18:24:24,26.7,15.0,59.4,3.5
2021-05-15 18:24:29,36.8,0.8,0.4,75.7
2021-05-15 18:24:34,3.6,1.4,4.2,97.6
2021-05-15 18:24:39,51.0,29.9,6.7,22.2
2021-05-15 18:24:44,42.5,58.8,10.0,0.4
2021-05-15 18:24:49,74.6,27.2,7.5,0.4
2021-05-15 18:24:54,37.3,58.9,11.5,1.2
2021-05-15 18:24:59,18.6,1.2,26.4,62.7
2021-05-15 18:25:04,2.4,1.2,1.4,99.4
2021-05-15 18:25:09,21.9,0.6,4.9,81.1
2021-05-15 18:25:14,54.6,25.9,25.2,2.4
2021-05-15 18:25:19,5.1,0.0,55.7,51.5
2021-05-15 18:25:24,1.8,0.0,46.1,57.3
2021-05-15 18:25:29,1.2,1.4,10.1,90.9
2021-05-15 18:25:34,2.4,3.6,7.4,94.7
2021-05-15 18:25:39,1.4,1.8,2.6,98.4
2021-05-15 18:25:44,2.6,1.2,2.2,99.2
2021-05-15 18:25:49,3.4,2.4,3.2,98.8
2021-05-15 18:25:54,2.2,2.6,2.4,98.8
2021-05-15 18:25:59,53.1,2.6,3.4,47.8
2021-05-15 18:26:04,33.8,0.0,41.1,37.4
2021-05-15 18:26:09,70.8,0.2,2.8,30.8
2021-05-15 18:26:14,45.9,20.2,36.0,8.5
2021-05-15 18:26:19,1.8,1.4,98.6,7.3
2021-05-15 18:26:24,59.1,4.9,38.6,15.0
2021-05-15 18:26:29,98.0,2.6,1.4,2.4
2021-05-15 18:26:34,98.8,2.2,1.0,0.8
2021-05-15 18:26:39,70.4,29.6,2.6,2.4
2021-05-15 18:26:44,3.6,98.8,3.0,0.4
2021-05-15 18:26:49,1.4,64.6,35.5,1.4
2021-05-15 18:26:54,0.8,81.8,18.0,2.9
2021-05-15 18:26:59,4.2,78.8,18.5,5.4
2021-05-15 18:27:04,11.7,10.6,83.9,0.6
2021-05-15 18:27:09,0.4,20.2,82.2,1.4
2021-05-15 18:27:14,4.9,26.7,63.5,9.3
2021-05-15 18:27:19,1.2,3.9,65.4,32.6
2021-05-15 18:27:24,0.4,2.8,2.8,99.2
2021-05-15 18:27:29,0.4,15.2,48.1,42.9
2021-05-15 18:27:34,1.2,3.0,77.1,24.9
2021-05-15 18:27:39,0.8,2.0,99.4,2.0
2021-05-15 18:27:44,0.6,2.6,99.4,2.4
2021-05-15 18:27:49,1.2,3.0,99.0,1.8
2021-05-15 18:27:54,1.2,2.0,99.4,2.8
2021-05-15 18:27:59,0.4,5.1,98.2,2.8
2021-05-15 18:28:04,1.0,2.8,99.0,3.2
2021-05-15 18:28:09,8.3,6.7,87.8,2.8
2021-05-15 18:28:14,8.6,59.7,26.4,10.5
2021-05-15 18:28:19,0.6,2.6,2.8,98.8
2021-05-15 18:28:24,1.4,2.0,26.9,74.1
2021-05-15 18:28:29,0.8,1.4,99.2,0.2
2021-05-15 18:28:34,5.7,2.4,94.8,0.2
2021-05-15 18:28:39,3.9,37.7,52.1,10.7
2021-05-15 18:28:44,2.2,2.2,4.9,99.2
2021-05-15 18:28:49,1.4,2.0,3.4,98.2
2021-05-15 18:28:54,0.4,49.4,43.2,14.3
2021-05-15 18:28:59,0.2,63.9,36.9,0.8
2021-05-15 18:29:04,0.6,67.1,33.5,1.6
2021-05-15 18:29:09,0.2,54.9,3.0,45.8
2021-05-15 18:29:14,1.6,7.5,13.1,83.5
2021-05-15 18:29:19,1.4,0.4,0.2,99.2
2021-05-15 18:29:24,2.0,1.2,38.8,61.8
2021-05-15 18:29:29,0.4,0.6,8.5,91.2
2021-05-15 18:29:34,5.0,0.2,92.7,6.8
2021-05-15 18:29:39,2.2,2.6,98.4,3.6
2021-05-15 18:29:44,0.2,21.1,72.2,9.8
2021-05-15 18:29:49,1.2,37.9,39.4,26.4
2021-05-15 18:29:54,3.4,3.0,2.5,93.1
2021-05-15 18:29:59,2.2,2.2,86.3,11.6
2021-05-15 18:30:04,1.0,3.4,15.3,87.3
2021-05-15 18:30:09,2.6,9.2,4.2,90.8
2021-05-15 18:30:14,6.3,60.7,6.0,36.1
2021-05-15 18:30:19,49.5,58.7,0.6,4.7
2021-05-15 18:30:24,54.3,45.3,2.2,2.2
2021-05-15 18:30:29,0.8,98.6,2.2,2.4
2021-05-15 18:30:34,2.4,98.0,3.0,2.2
2021-05-15 18:30:39,4.2,98.0,4.4,2.2
2021-05-15 18:30:44,2.6,98.0,3.2,2.6
2021-05-15 18:30:49,3.2,60.8,39.0,2.8
2021-05-15 18:30:54,2.8,98.2,3.0,2.0
2021-05-15 18:30:59,2.8,98.0,2.6,2.6
2021-05-15 18:31:04,2.8,97.8,3.2,2.8
2021-05-15 18:31:09,2.6,98.0,3.4,2.6
2021-05-15 18:31:14,11.5,10.3,12.3,77.8
2021-05-15 18:31:19,1.2,2.2,55.9,46.2
2021-05-15 18:31:24,1.0,29.4,5.9,70.9
2021-05-15 18:31:29,1.2,0.4,41.1,59.4
2021-05-15 18:31:34,15.8,10.4,89.8,0.0
2021-05-15 18:31:39,2.5,86.8,15.0,2.8
2021-05-15 18:31:44,63.3,37.7,1.6,1.4
2021-05-15 18:31:49,70.5,6.4,8.1,20.8
2021-05-15 18:31:54,3.2,3.2,7.4,92.0
2021-05-15 18:31:59,1.0,3.4,2.0,99.0
2021-05-15 18:32:04,0.0,3.0,2.4,99.4
2021-05-15 18:32:09,0.6,2.4,2.4,99.4
2021-05-15 18:32:14,5.2,4.1,11.1,86.9
2021-05-15 18:32:19,3.0,0.2,2.6,99.0
2021-05-15 18:32:24,3.4,0.4,2.6,99.6
2021-05-15 18:32:29,2.6,0.4,2.6,99.6
2021-05-15 18:32:34,1.6,1.4,2.6,99.4
2021-05-15 18:32:39,10.1,3.2,11.9,83.8
2021-05-15 18:32:44,59.8,1.4,37.2,7.3
2021-05-15 18:32:49,2.6,3.2,98.8,0.8
2021-05-15 18:32:54,2.0,3.2,99.6,1.2
2021-05-15 18:32:59,2.0,1.6,99.4,1.6
2021-05-15 18:33:04,2.2,1.6,99.2,1.2
2021-05-15 18:33:09,20.4,43.3,45.0,0.4
2021-05-15 18:33:14,2.5,14.8,83.2,0.8
2021-05-15 18:33:19,0.4,9.5,0.4,92.0
2021-05-15 18:33:24,1.6,31.3,23.0,49.9
2021-05-15 18:33:29,1.4,3.4,99.0,3.0
2021-05-15 18:33:34,1.2,0.8,99.6,2.2
2021-05-15 18:33:39,2.1,8.7,90.2,4.8
2021-05-15 18:33:44,3.2,40.6,59.1,2.2
2021-05-15 18:33:49,2.8,4.2,97.8,2.2
2021-05-15 18:33:54,2.8,12.3,80.4,8.8
2021-05-15 18:33:59,0.2,4.5,73.4,24.8
2021-05-15 18:34:04,0.6,2.2,2.2,99.4
2021-05-15 18:34:09,11.3,16.8,8.4,70.6
2021-05-15 18:34:14,15.0,2.6,87.0,1.2
2021-05-15 18:34:19,2.0,1.6,96.6,3.2
2021-05-15 18:34:24,87.4,3.0,2.2,12.4
2021-05-15 18:34:29,35.9,1.2,65.3,1.0
2021-05-15 18:34:34,1.6,54.7,46.0,0.6
2021-05-15 18:34:39,0.0,21.3,85.7,0.4
2021-05-15 18:34:44,0.2,0.4,98.4,1.4
2021-05-15 18:34:49,1.4,98.4,4.2,3.8
2021-05-15 18:34:54,0.8,98.8,3.0,2.4
2021-05-15 18:34:59,33.0,66.4,3.8,3.0
2021-05-15 18:35:04,98.4,0.0,4.6,2.4
2021-05-15 18:35:09,98.8,0.6,3.2,1.8
2021-05-15 18:35:14,41.2,59.4,1.2,1.2
2021-05-15 18:35:19,1.8,39.0,55.3,8.3
2021-05-15 18:35:24,1.6,4.0,99.2,1.6
2021-05-15 18:35:29,20.0,5.7,58.8,24.0
2021-05-15 18:35:35,10.7,37.0,18.0,41.4
2021-05-15 18:35:40,1.6,31.2,69.7,0.6
2021-05-15 18:35:45,24.4,1.4,22.1,56.8
2021-05-15 18:35:50,2.0,3.4,2.8,98.4
2021-05-15 18:35:55,1.6,4.8,1.8,97.8
2021-05-15 18:36:00,1.4,98.6,2.6,1.0
2021-05-15 18:36:05,3.0,99.0,1.6,1.4
2021-05-15 18:36:10,3.2,99.4,1.8,1.2
2021-05-15 18:36:15,24.6,62.3,3.9,14.6
2021-05-15 18:36:20,22.6,12.9,58.8,9.7
2021-05-15 18:36:25,1.0,3.0,3.4,99.4
2021-05-15 18:36:30,0.4,2.4,3.0,99.6
2021-05-15 18:36:35,0.4,3.4,2.8,99.4
2021-05-15 18:36:40,0.4,3.0,2.6,99.6
2021-05-15 18:36:45,0.4,1.8,2.4,99.4
2021-05-15 18:36:50,1.6,3.8,5.5,96.2
2021-05-15 18:36:55,4.5,57.9,2.9,40.2
2021-05-15 18:37:00,1.2,60.4,0.0,41.3
2021-05-15 18:37:05,6.5,81.9,0.4,16.7
2021-05-15 18:37:10,1.0,67.8,1.4,32.6
2021-05-15 18:37:15,0.4,82.5,17.8,0.2
2021-05-15 18:37:20,1.0,93.6,7.2,1.6
2021-05-15 18:37:25,0.8,99.2,2.0,1.6
2021-05-15 18:37:30,17.3,81.1,5.1,2.2
2021-05-15 18:37:35,1.0,4.4,76.2,25.1
2021-05-15 18:37:40,2.4,1.8,3.4,99.6
2021-05-15 18:37:45,2.2,1.6,3.6,99.6
2021-05-15 18:37:50,6.1,1.6,52.5,46.8
2021-05-15 18:37:55,35.9,1.0,50.5,19.6
2021-05-15 18:38:00,1.2,0.8,99.4,1.8
2021-05-15 18:38:05,2.0,0.4,99.4,2.4
2021-05-15 18:38:10,3.2,0.6,99.4,3.6
2021-05-15 18:38:15,3.2,2.8,98.2,2.6
2021-05-15 18:38:20,3.6,38.1,49.3,19.2
2021-05-15 18:38:25,0.4,75.9,24.3,1.6
2021-05-15 18:38:30,23.2,47.4,25.6,8.5
2021-05-15 18:38:35,10.2,1.4,89.4,0.8
2021-05-15 18:38:40,7.2,52.8,10.7,41.1
2021-05-15 18:38:45,8.5,12.9,24.4,69.3
2021-05-15 18:38:50,22.2,26.7,20.2,43.2
2021-05-15 18:38:55,2.0,2.8,98.0,2.8
2021-05-15 18:39:00,34.3,2.4,65.5,2.0
2021-05-15 18:39:05,21.5,64.7,0.0,19.8
2021-05-15 18:39:10,6.5,78.8,10.6,10.8
2021-05-15 18:39:15,2.0,2.2,2.6,98.6
2021-05-15 18:39:20,13.0,44.4,5.9,46.6
2021-05-15 18:39:25,46.3,1.6,0.2,54.0
2021-05-15 18:39:30,4.0,1.4,3.4,98.6
2021-05-15 18:39:35,7.1,18.5,51.7,37.3
2021-05-15 18:39:40,22.3,26.5,10.6,46.5
2021-05-15 18:39:45,65.3,2.6,2.8,34.6
2021-05-15 18:39:50,5.7,3.0,94.0,1.2
2021-05-15 18:39:55,3.0,2.0,99.2,1.0
2021-05-15 18:40:00,6.2,61.4,39.0,2.8
2021-05-15 18:40:05,6.8,63.5,8.5,27.4
2021-05-15 18:40:10,3.0,97.2,0.8,2.6
2021-05-15 18:40:15,45.9,2.0,26.8,37.1
2021-05-15 18:40:20,1.4,13.0,89.0,2.6
2021-05-15 18:40:25,1.6,2.2,99.2,1.4
2021-05-15 18:40:30,28.7,18.9,49.6,9.0
2021-05-15 18:40:35,10.9,89.7,2.0,5.4
2021-05-15 18:40:40,3.0,98.8,3.6,1.0
2021-05-15 18:40:45,2.6,99.2,1.0,7.9
2021-05-15 18:40:50,1.2,42.5,12.9,55.5
2021-05-15 18:40:55,4.7,25.8,50.1,26.9
2021-05-15 18:41:00,57.2,0.4,31.6,22.1
2021-05-15 18:41:05,4.9,6.3,64.2,28.6
2021-05-15 18:41:10,0.2,0.0,87.2,13.9
2021-05-15 18:41:15,46.6,15.9,21.5,23.6
2021-05-15 18:41:20,1.0,23.1,0.2,84.6
2021-05-15 18:41:25,0.0,87.0,0.0,32.9
2021-05-15 18:41:30,0.2,1.2,20.2,79.8
2021-05-15 18:41:35,1.8,3.2,76.9,25.0
2021-05-15 18:41:40,4.3,1.6,45.5,53.3
2021-05-15 18:41:45,0.6,3.3,34.6,66.2
2021-05-15 18:41:50,2.4,3.8,98.4,3.8
2021-05-15 18:41:55,6.1,26.3,69.0,8.2
2021-05-15 18:42:00,5.5,56.5,44.2,1.6
2021-05-15 18:42:05,2.8,99.6,2.4,1.0
2021-05-15 18:42:10,3.0,99.4,2.4,0.6
2021-05-15 18:42:15,11.8,63.2,27.9,5.5
2021-05-15 18:42:20,3.6,3.7,93.8,0.8
2021-05-15 18:42:25,2.4,2.8,98.4,2.4
2021-05-15 18:42:30,1.8,30.7,69.7,7.4
2021-05-15 18:42:35,96.8,5.3,0.8,0.8
2021-05-15 18:42:40,99.6,2.6,1.2,0.4
2021-05-15 18:42:45,63.8,11.4,20.3,10.6
2021-05-15 18:42:50,12.6,21.8,17.7,55.3
2021-05-15 18:42:55,2.4,3.2,3.4,98.8
2021-05-15 18:43:00,2.6,3.4,55.2,45.8
2021-05-15 18:43:05,5.1,4.3,46.2,55.9
2021-05-15 18:43:10,4.5,7.0,70.3,20.3
2021-05-15 18:43:15,0.6,0.0,0.0,99.4
2021-05-15 18:43:20,2.8,0.2,1.0,98.4
2021-05-15 18:43:25,3.0,0.0,4.2,98.4
2021-05-15 18:43:30,5.6,78.2,5.9,19.2
2021-05-15 18:43:35,92.8,6.6,0.2,3.9
