Time,1,2,3,4
2021-05-15 17:37:31,0.0,0.0,0.0,0.0
2021-05-15 17:37:36,7.6,8.5,0.2,17.9
2021-05-15 17:37:41,6.6,26.7,0.2,0.2
2021-05-15 17:37:46,7.2,26.8,0.6,0.4
2021-05-15 17:37:51,7.3,28.7,1.0,0.4
2021-05-15 17:37:56,7.3,30.3,0.2,0.0
2021-05-15 17:38:01,7.4,27.1,0.4,0.2
2021-05-15 17:38:06,6.6,26.5,0.6,0.2
2021-05-15 17:38:11,7.0,29.1,0.4,0.2
2021-05-15 17:38:16,6.4,26.3,0.2,0.0
2021-05-15 17:38:21,7.4,27.5,0.4,0.4
2021-05-15 17:38:26,8.4,29.7,0.8,0.6
2021-05-15 17:38:31,12.3,17.8,0.2,0.2
2021-05-15 17:38:36,32.4,0.4,0.4,0.4
2021-05-15 17:38:41,29.9,0.4,0.8,0.4
2021-05-15 17:38:46,27.4,2.0,0.6,0.2
2021-05-15 17:38:51,32.2,6.7,0.4,0.0
2021-05-15 17:38:56,30.4,5.9,0.6,0.0
2021-05-15 17:39:01,27.2,7.0,0.8,0.4
2021-05-15 17:39:06,25.6,7.0,0.2,0.2
2021-05-15 17:39:11,22.7,13.9,16.3,0.0
2021-05-15 17:39:16,0.6,4.4,51.1,0.2
2021-05-15 17:39:21,20.0,4.0,31.3,0.2
2021-05-15 17:39:26,48.9,4.8,1.2,0.2
2021-05-15 17:39:31,39.7,11.5,1.2,0.0
2021-05-15 17:39:36,0.8,52.7,2.6,0.4
2021-05-15 17:39:41,7.2,37.8,6.2,0.0
2021-05-15 17:39:46,48.4,2.0,4.6,0.0
2021-05-15 17:39:51,47.4,1.8,3.4,0.0
2021-05-15 17:39:56,50.2,2.2,5.0,0.0
2021-05-15 17:40:01,50.0,1.6,3.3,0.0
2021-05-15 17:40:06,51.0,2.2,4.0,0.0
2021-05-15 17:40:11,48.6,2.0,4.6,0.0
2021-05-15 17:40:16,48.5,2.0,4.0,0.0
2021-05-15 17:40:21,45.9,1.0,5.4,0.0
