Time,1,2,3,4
2021-05-15 17:49:01,0.0,0.0,50.0,100.0
2021-05-15 17:49:06,7.6,3.7,39.1,9.8
2021-05-15 17:49:11,13.2,2.2,91.3,6.5
2021-05-15 17:49:16,15.2,0.4,91.3,7.0
2021-05-15 17:49:21,9.7,0.6,93.1,7.0
2021-05-15 17:49:26,14.5,0.6,92.1,6.4
2021-05-15 17:49:31,15.6,1.0,91.8,7.0
2021-05-15 17:49:36,10.1,1.2,93.0,7.2
2021-05-15 17:49:41,14.0,1.0,92.1,7.2
2021-05-15 17:49:46,13.1,0.0,92.5,7.0
2021-05-15 17:49:51,11.9,0.2,93.0,7.4
2021-05-15 17:49:56,10.5,1.0,93.1,7.2
2021-05-15 17:50:01,11.3,0.4,92.6,7.4
2021-05-15 17:50:06,11.4,0.4,93.2,7.0
2021-05-15 17:50:11,11.7,0.2,93.0,7.0
2021-05-15 17:50:16,12.2,0.4,92.7,6.8
2021-05-15 17:50:21,15.0,0.4,92.0,7.4
2021-05-15 17:50:26,39.7,3.0,61.7,7.6
2021-05-15 17:50:31,92.6,9.9,0.0,8.1
2021-05-15 17:50:36,93.2,9.2,0.4,8.3
2021-05-15 17:50:41,17.3,85.1,0.2,8.9
2021-05-15 17:50:46,38.6,53.6,11.6,9.6
2021-05-15 17:50:51,0.4,92.3,9.1,9.7
2021-05-15 17:50:56,0.0,93.2,10.4,9.5
2021-05-15 17:51:01,0.4,92.6,11.8,8.3
2021-05-15 17:51:06,0.2,92.8,10.7,8.8
2021-05-15 17:51:11,33.3,39.0,25.4,13.8
2021-05-15 17:51:16,64.1,28.4,0.0,20.1
2021-05-15 17:51:21,0.2,37.8,58.9,14.3
2021-05-15 17:51:26,0.2,1.6,92.7,17.1
2021-05-15 17:51:31,0.2,1.6,91.7,20.0
2021-05-15 17:51:36,0.2,2.0,92.8,17.5
2021-05-15 17:51:41,0.4,2.4,92.7,17.7
2021-05-15 17:51:46,0.4,27.0,73.2,12.2
2021-05-15 17:51:51,0.6,12.3,92.8,7.1
2021-05-15 17:51:56,0.2,12.8,92.6,7.6
2021-05-15 17:52:01,0.2,14.4,92.4,7.5
2021-05-15 17:52:06,0.4,9.5,93.1,7.1
2021-05-15 17:52:11,0.2,61.0,37.6,11.9
2021-05-15 17:52:16,0.2,92.4,2.8,17.4
2021-05-15 17:52:21,11.1,92.2,1.0,7.8
2021-05-15 17:52:26,10.2,79.3,13.7,7.2
2021-05-15 17:52:31,12.6,92.4,0.6,7.2
