Time,1,2,3,4
2021-05-15 21:38:45,0.0,0.0,0.0,100.0
2021-05-15 21:38:50,7.1,11.5,13.1,41.5
2021-05-15 21:38:55,1.4,22.3,1.6,90.6
2021-05-15 21:39:00,52.9,24.7,23.2,14.2
2021-05-15 21:39:05,6.4,68.4,18.7,21.6
2021-05-15 21:39:10,3.0,0.0,89.3,24.0
2021-05-15 21:39:15,2.6,0.0,89.6,23.2
2021-05-15 21:39:20,3.4,0.0,90.6,19.8
2021-05-15 21:39:25,0.8,50.4,41.5,23.7
2021-05-15 21:39:30,0.0,89.4,0.6,24.3
2021-05-15 21:39:35,0.2,88.7,1.2,25.6
2021-05-15 21:39:40,0.0,89.6,0.6,23.9
2021-05-15 21:39:45,0.4,90.2,1.2,23.5
2021-05-15 21:39:50,0.0,85.8,2.0,27.0
2021-05-15 21:39:55,0.4,89.4,1.2,24.7
2021-05-15 21:40:00,0.2,88.8,0.4,25.6
2021-05-15 21:40:05,0.0,88.8,0.4,24.6
2021-05-15 21:40:10,0.2,88.8,1.0,23.1
2021-05-15 21:40:15,0.2,91.9,2.8,19.8
2021-05-15 21:40:20,0.2,73.2,17.6,23.8
2021-05-15 21:40:25,0.0,92.0,0.0,21.1
2021-05-15 21:40:30,76.2,18.7,0.6,20.0
2021-05-15 21:40:35,35.9,56.3,0.6,22.4
2021-05-15 21:40:40,41.8,50.8,0.8,22.1
2021-05-15 21:40:45,91.5,0.8,0.6,21.4
2021-05-15 21:40:50,83.8,7.4,1.0,23.1
2021-05-15 21:40:55,30.5,53.3,11.2,18.6
2021-05-15 21:41:00,0.0,91.3,0.0,23.1
2021-05-15 21:41:05,0.0,91.9,2.8,18.9
2021-05-15 21:41:10,0.0,91.2,0.4,24.0
2021-05-15 21:41:15,75.2,19.3,1.2,19.5
2021-05-15 21:41:20,91.2,2.2,0.8,20.3
2021-05-15 21:41:25,91.5,2.6,0.2,21.0
2021-05-15 21:41:30,91.0,1.4,0.2,21.4
2021-05-15 21:41:35,42.5,1.8,52.3,16.9
2021-05-15 21:41:40,0.0,2.0,91.6,19.8
2021-05-15 21:41:45,0.0,1.6,90.7,23.2
2021-05-15 21:41:50,0.0,2.2,90.5,22.8
2021-05-15 21:41:55,0.0,28.1,68.3,18.0
2021-05-15 21:42:00,0.0,91.3,0.0,21.9
2021-05-15 21:42:05,1.8,13.9,89.1,9.3
2021-05-15 21:42:10,23.4,14.1,68.5,9.3
2021-05-15 21:42:15,91.3,12.1,0.0,11.4
2021-05-15 21:42:20,91.2,12.3,0.0,9.6
2021-05-15 21:42:25,51.1,49.5,0.0,14.4
2021-05-15 21:42:30,89.2,17.2,0.0,8.1
2021-05-15 21:42:35,7.4,87.7,0.0,20.4
2021-05-15 21:42:40,1.4,91.4,0.0,23.6
2021-05-15 21:42:45,8.4,28.5,0.0,79.6
2021-05-15 21:42:50,14.2,12.6,0.0,87.8
2021-05-15 21:42:55,12.3,10.1,0.0,91.7
2021-05-15 21:43:00,14.0,9.2,0.0,91.3
2021-05-15 21:43:05,18.2,4.9,0.0,91.1
